"GET /static/admin/css/base.css HTTP/1.1" 304 0
"GET /static/admin/css/responsive.css HTTP/1.1" 304 0
"GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0
"GET /static/admin/css/changelists.css HTTP/1.1" 304 0
"GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /static/admin/js/actions.js HTTP/1.1" 304 0
"GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0
"GET /static/admin/js/urlify.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0
"GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0
"GET /static/admin/js/core.js HTTP/1.1" 304 0
"GET /static/import_export/action_formats.js HTTP/1.1" 304 0
"GET /static/admin/img/search.svg HTTP/1.1" 304 0
"GET /static/admin/css/fonts.css HTTP/1.1" 304 0
"GET /static/admin/img/tooltag-add.svg HTTP/1.1" 304 0
"GET /static/admin/fonts/Roboto-Regular-webfont.woff HTTP/1.1" 304 0
"GET /static/admin/img/sorting-icons.svg HTTP/1.1" 304 0
"GET /static/admin/fonts/Roboto-Light-webfont.woff HTTP/1.1" 304 0
"GET /static/admin/fonts/Roboto-Bold-webfont.woff HTTP/1.1" 304 0
"GET /admin/base/data/1/change/?_changelist_filters=o%3D-1 HTTP/1.1" 200 9327
"GET /static/admin/css/forms.css HTTP/1.1" 304 0
"GET /static/admin/js/calendar.js HTTP/1.1" 304 0
"GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 304 0
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /static/admin/js/change_form.js HTTP/1.1" 304 0
"GET /static/admin/js/prepopulate_init.js HTTP/1.1" 304 0
"GET /static/admin/css/widgets.css HTTP/1.1" 304 0
"GET /static/admin/img/icon-calendar.svg HTTP/1.1" 304 0
"GET /admin/base/data/ HTTP/1.1" 200 46868
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=1 HTTP/1.1" 200 48304
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-1 HTTP/1.1" 200 54413
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-1 HTTP/1.1" 200 49659
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=3.-1 HTTP/1.1" 200 50241
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-3.-1 HTTP/1.1" 200 50354
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-3.-1 HTTP/1.1" 200 50361
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-3.-1 HTTP/1.1" 200 50436
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/62/change/?_changelist_filters=o%3D-3.-1 HTTP/1.1" 200 9315
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?o=-3.-1 HTTP/1.1" 200 50534
"GET /admin/base/data/?q=2018-01-17&o=-3.-1 HTTP/1.1" 200 7190
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/318/change/?_changelist_filters=o%3D-3.-1%26q%3D2018-01-17 HTTP/1.1" 200 16709
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/?q=2018-01-17&o=-3.-1 HTTP/1.1" 200 7190
"GET /admin/base/data/? HTTP/1.1" 200 45974
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/518/change/ HTTP/1.1" 200 11034
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/? HTTP/1.1" 200 45974
"GET /admin/base/data/538/change/ HTTP/1.1" 200 8276
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/? HTTP/1.1" 200 46103
"GET /admin/base/data/?q=2018-01-17 HTTP/1.1" 200 6434
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
"GET /admin/base/data/318/change/?_changelist_filters=q%3D2018-01-17 HTTP/1.1" 200 16673
"GET /admin/jsi18n/ HTTP/1.1" 200 7684
